CMDLINE /Users/benfourcin/miniconda3/envs/ben-wk/bin/python memory_profile.py
MEM 160.636719 1645014046.9047
MEM 160.636719 1645014047.0088
MEM 160.636719 1645014047.1099
MEM 160.636719 1645014047.2125
MEM 160.636719 1645014047.3128
MEM 160.636719 1645014047.4179
MEM 160.636719 1645014047.5206
MEM 160.636719 1645014047.6220
MEM 160.636719 1645014047.7229
MEM 160.636719 1645014047.8265
MEM 160.636719 1645014047.9313
MEM 160.636719 1645014048.0343
MEM 160.636719 1645014048.1375
MEM 160.636719 1645014048.2406
MEM 160.636719 1645014048.3413
MEM 160.644531 1645014048.4433
MEM 160.644531 1645014048.5485
MEM 160.644531 1645014048.6501
MEM 160.644531 1645014048.7526
MEM 160.644531 1645014048.8541
MEM 160.644531 1645014048.9548
MEM 160.644531 1645014049.0586
MEM 160.644531 1645014049.1615
MEM 160.644531 1645014049.2660
MEM 160.644531 1645014049.3707
MEM 160.648438 1645014049.4720
MEM 160.648438 1645014049.5743
MEM 160.648438 1645014049.6772
MEM 160.648438 1645014049.7823
MEM 160.648438 1645014049.8871
MEM 160.648438 1645014049.9899
MEM 160.648438 1645014050.0907
MEM 160.648438 1645014050.1939
MEM 160.648438 1645014050.2946
MEM 160.648438 1645014050.3985
MEM 160.648438 1645014050.4998
MEM 160.648438 1645014050.6050
MEM 160.648438 1645014050.7076
MEM 160.648438 1645014050.8103
MEM 160.648438 1645014050.9132
MEM 160.648438 1645014051.0139
MEM 160.648438 1645014051.1162
MEM 160.648438 1645014051.2207
MEM 160.648438 1645014051.3233
MEM 160.648438 1645014051.4253
MEM 160.648438 1645014051.5305
MEM 160.648438 1645014051.6351
MEM 160.648438 1645014051.7372
MEM 160.648438 1645014051.8424
MEM 160.648438 1645014051.9466
MEM 160.648438 1645014052.0501
MEM 160.648438 1645014052.1543
MEM 160.648438 1645014052.2571
MEM 160.648438 1645014052.3574
MEM 160.648438 1645014052.4626
MEM 160.648438 1645014052.5664
MEM 160.648438 1645014052.6707
MEM 160.648438 1645014052.7743
MEM 160.648438 1645014052.8764
MEM 160.648438 1645014052.9767
MEM 160.648438 1645014053.0774
MEM 160.648438 1645014053.1788
MEM 160.648438 1645014053.2823
MEM 160.648438 1645014053.3866
MEM 160.648438 1645014053.4885
MEM 160.648438 1645014053.5930
MEM 160.648438 1645014053.6943
MEM 160.648438 1645014053.7994
MEM 160.648438 1645014053.9003
MEM 160.648438 1645014054.0046
MEM 160.648438 1645014054.1083
MEM 160.648438 1645014054.2125
MEM 160.648438 1645014054.3136
MEM 160.648438 1645014054.4137
MEM 160.648438 1645014054.5173
MEM 160.648438 1645014054.6188
MEM 160.648438 1645014054.7239
MEM 160.648438 1645014054.8262
MEM 160.648438 1645014054.9280
MEM 160.648438 1645014055.0289
MEM 160.648438 1645014055.1316
MEM 160.648438 1645014055.2364
MEM 160.648438 1645014055.3410
MEM 160.648438 1645014055.4460
MEM 160.664062 1645014055.5507
MEM 160.664062 1645014055.6509
MEM 160.664062 1645014055.7542
MEM 160.664062 1645014055.8569
MEM 160.664062 1645014055.9598
MEM 160.664062 1645014056.0601
MEM 160.664062 1645014056.1653
MEM 160.664062 1645014056.2699
MEM 160.664062 1645014056.3749
MEM 160.664062 1645014056.4778
MEM 160.664062 1645014056.5824
MEM 160.664062 1645014056.6872
MEM 160.664062 1645014056.7914
MEM 160.664062 1645014056.8955
MEM 160.664062 1645014056.9994
MEM 160.664062 1645014057.1032
MEM 160.664062 1645014057.2043
MEM 160.664062 1645014057.3095
MEM 160.664062 1645014057.4127
MEM 160.675781 1645014057.5173
MEM 160.675781 1645014057.6208
MEM 160.675781 1645014057.7210
MEM 160.675781 1645014057.8259
MEM 160.675781 1645014057.9304
MEM 160.675781 1645014058.0347
MEM 160.675781 1645014058.1392
MEM 160.675781 1645014058.2428
MEM 160.687500 1645014058.3436
MEM 160.687500 1645014058.4462
MEM 160.691406 1645014058.5499
MEM 160.691406 1645014058.6540
MEM 160.691406 1645014058.7576
MEM 160.691406 1645014058.8593
MEM 160.691406 1645014058.9633
MEM 160.691406 1645014059.0668
MEM 160.691406 1645014059.1716
MEM 160.691406 1645014059.2718
MEM 160.691406 1645014059.3769
MEM 160.699219 1645014059.4790
MEM 160.699219 1645014059.5827
MEM 160.699219 1645014059.6873
MEM 160.699219 1645014059.7924
MEM 160.699219 1645014059.8952
MEM 160.699219 1645014059.9976
MEM 160.699219 1645014060.1018
MEM 160.699219 1645014060.2053
MEM 160.699219 1645014060.3088
MEM 160.699219 1645014060.4093
MEM 160.707031 1645014060.5100
MEM 160.707031 1645014060.6126
MEM 160.707031 1645014060.7165
MEM 160.707031 1645014060.8181
MEM 160.707031 1645014060.9209
MEM 160.707031 1645014061.0211
MEM 160.707031 1645014061.1259
MEM 160.707031 1645014061.2305
MEM 160.707031 1645014061.3358
MEM 160.707031 1645014061.4408
MEM 160.710938 1645014061.5419
MEM 160.710938 1645014061.6459
MEM 160.710938 1645014061.7506
MEM 160.718750 1645014061.8533
MEM 160.718750 1645014061.9550
MEM 160.718750 1645014062.0583
MEM 160.718750 1645014062.1598
MEM 160.718750 1645014062.2649
MEM 160.718750 1645014062.3672
MEM 160.722656 1645014062.4709
MEM 160.691406 1645014062.5718
MEM 160.691406 1645014062.6735
MEM 160.675781 1645014062.7738
MEM 160.671875 1645014062.8775
MEM 160.671875 1645014062.9823
MEM 157.230469 1645014063.0874
MEM 157.230469 1645014063.1921
MEM 157.238281 1645014063.2955
MEM 157.238281 1645014063.3992
MEM 133.441406 1645014063.4996
MEM 79.429688 1645014063.6010
MEM 74.378906 1645014063.7034
MEM 71.164062 1645014063.8068
MEM 71.164062 1645014063.9114
MEM 71.156250 1645014064.0165
MEM 71.183594 1645014064.1168
MEM 70.558594 1645014064.2209
MEM 66.960938 1645014064.3269
MEM 66.960938 1645014064.4273
MEM 67.039062 1645014064.5286
MEM 67.054688 1645014064.6300
MEM 67.050781 1645014064.7335
MEM 67.050781 1645014064.8374
MEM 67.050781 1645014064.9393
MEM 67.050781 1645014065.0405
MEM 67.050781 1645014065.1435
MEM 67.050781 1645014065.2460
MEM 67.050781 1645014065.3469
MEM 67.085938 1645014065.4500
MEM 67.117188 1645014065.5537
MEM 67.117188 1645014065.6583
MEM 67.121094 1645014065.7626
MEM 67.121094 1645014065.8638
MEM 67.945312 1645014065.9688
MEM 67.945312 1645014066.0715
MEM 67.945312 1645014066.1750
MEM 67.953125 1645014066.2768
MEM 67.953125 1645014066.3801
MEM 67.996094 1645014066.4804
MEM 68.058594 1645014066.5831
MEM 68.058594 1645014066.6874
MEM 68.058594 1645014066.7897
MEM 68.058594 1645014066.8948
MEM 68.058594 1645014066.9992
MEM 68.058594 1645014067.1031
MEM 68.058594 1645014067.2052
MEM 68.058594 1645014067.3085
MEM 68.058594 1645014067.4137
MEM 68.085938 1645014067.5180
MEM 68.085938 1645014067.6209
MEM 68.085938 1645014067.7242
MEM 68.085938 1645014067.8279
MEM 68.085938 1645014067.9307
MEM 68.085938 1645014068.0315
MEM 68.085938 1645014068.1360
MEM 68.085938 1645014068.2376
MEM 68.101562 1645014068.3395
MEM 68.109375 1645014068.4422
MEM 68.117188 1645014068.5447
MEM 68.117188 1645014068.6467
MEM 68.117188 1645014068.7484
MEM 68.117188 1645014068.8493
MEM 68.117188 1645014068.9501
MEM 68.117188 1645014069.0510
MEM 68.121094 1645014069.1547
MEM 68.121094 1645014069.2563
MEM 68.125000 1645014069.3604
MEM 68.183594 1645014069.4636
MEM 68.203125 1645014069.5641
MEM 68.203125 1645014069.6658
MEM 68.203125 1645014069.7709
MEM 68.203125 1645014069.8723
MEM 68.203125 1645014069.9735
MEM 68.203125 1645014070.0773
MEM 68.203125 1645014070.1816
MEM 68.203125 1645014070.2858
MEM 68.203125 1645014070.3874
MEM 68.218750 1645014070.4886
MEM 68.250000 1645014070.5889
MEM 68.250000 1645014070.6935
MEM 68.250000 1645014070.7952
MEM 68.250000 1645014070.9034
MEM 68.250000 1645014071.0040
MEM 68.250000 1645014071.1088
MEM 68.250000 1645014071.2128
MEM 68.250000 1645014071.3173
MEM 68.253906 1645014071.4210
MEM 68.269531 1645014071.5213
MEM 68.285156 1645014071.6264
MEM 68.285156 1645014071.7298
MEM 68.285156 1645014071.8335
MEM 68.378906 1645014071.9375
MEM 68.378906 1645014072.0410
MEM 68.378906 1645014072.1436
MEM 68.378906 1645014072.2487
MEM 68.378906 1645014072.3514
MEM 68.386719 1645014072.4528
MEM 68.386719 1645014072.5533
MEM 68.386719 1645014072.6545
MEM 68.386719 1645014072.7588
MEM 68.386719 1645014072.8626
MEM 68.386719 1645014072.9650
MEM 68.386719 1645014073.0700
MEM 68.386719 1645014073.1709
MEM 68.386719 1645014073.2749
MEM 68.386719 1645014073.3771
MEM 68.417969 1645014073.4792
MEM 68.425781 1645014073.5830
MEM 68.425781 1645014073.6874
MEM 68.425781 1645014073.7919
MEM 68.425781 1645014073.8936
MEM 68.425781 1645014073.9977
MEM 68.425781 1645014074.0994
MEM 68.425781 1645014074.2001
MEM 68.425781 1645014074.3045
MEM 68.425781 1645014074.4090
MEM 68.425781 1645014074.5140
MEM 68.429688 1645014074.6166
MEM 68.429688 1645014074.7210
MEM 68.429688 1645014074.8213
MEM 68.429688 1645014074.9219
MEM 68.429688 1645014075.0228
MEM 68.429688 1645014075.1261
MEM 68.429688 1645014075.2270
MEM 68.429688 1645014075.3276
MEM 68.429688 1645014075.4321
MEM 68.429688 1645014075.5369
MEM 68.433594 1645014075.6389
MEM 68.433594 1645014075.7426
MEM 68.433594 1645014075.8435
MEM 68.433594 1645014075.9440
MEM 68.437500 1645014076.0483
MEM 68.437500 1645014076.1484
MEM 68.437500 1645014076.2495
MEM 68.437500 1645014076.3538
MEM 68.441406 1645014076.4561
MEM 68.453125 1645014076.5579
MEM 68.453125 1645014076.6617
MEM 68.453125 1645014076.7666
MEM 68.453125 1645014076.8718
MEM 68.453125 1645014076.9720
MEM 68.453125 1645014077.0722
MEM 68.453125 1645014077.1774
MEM 68.453125 1645014077.2817
MEM 68.472656 1645014077.3828
MEM 68.488281 1645014077.4875
MEM 68.503906 1645014077.5885
MEM 68.503906 1645014077.6896
MEM 68.503906 1645014077.7941
MEM 68.503906 1645014077.8957
MEM 68.503906 1645014078.0002
MEM 68.503906 1645014078.1005
MEM 68.503906 1645014078.2047
MEM 68.507812 1645014078.3095
MEM 68.507812 1645014078.4118
MEM 68.507812 1645014078.5122
MEM 68.511719 1645014078.6151
MEM 68.511719 1645014078.7173
MEM 68.511719 1645014078.8215
MEM 68.511719 1645014078.9233
MEM 68.511719 1645014079.0261
MEM 68.511719 1645014079.1263
MEM 68.511719 1645014079.2265
MEM 68.511719 1645014079.3272
MEM 68.511719 1645014079.4318
MEM 68.687500 1645014079.5356
MEM 68.695312 1645014079.6375
MEM 68.695312 1645014079.7389
MEM 68.695312 1645014079.8402
MEM 68.695312 1645014079.9416
MEM 68.695312 1645014080.0445
MEM 68.695312 1645014080.1485
MEM 68.695312 1645014080.2522
MEM 68.699219 1645014080.3546
MEM 68.699219 1645014080.4598
MEM 68.703125 1645014080.5624
MEM 68.703125 1645014080.6645
MEM 68.703125 1645014080.7672
MEM 68.703125 1645014080.8712
MEM 68.703125 1645014080.9761
MEM 68.703125 1645014081.0812
MEM 68.703125 1645014081.1855
MEM 68.703125 1645014081.2875
MEM 68.703125 1645014081.3914
MEM 68.703125 1645014081.4958
MEM 68.714844 1645014081.5989
MEM 68.714844 1645014081.7030
MEM 68.714844 1645014081.8082
MEM 68.714844 1645014081.9095
MEM 68.734375 1645014082.0104
MEM 68.734375 1645014082.1128
MEM 68.734375 1645014082.2135
MEM 68.734375 1645014082.3176
MEM 68.734375 1645014082.4220
MEM 68.738281 1645014082.5271
MEM 68.746094 1645014082.6322
MEM 68.746094 1645014082.7369
MEM 68.746094 1645014082.8417
MEM 68.746094 1645014082.9445
MEM 68.746094 1645014083.0489
MEM 68.746094 1645014083.1501
MEM 68.746094 1645014083.2547
MEM 68.746094 1645014083.3584
MEM 68.746094 1645014083.4607
MEM 68.746094 1645014083.5632
MEM 68.750000 1645014083.6661
MEM 68.750000 1645014083.7711
MEM 68.750000 1645014083.8751
MEM 68.750000 1645014083.9765
MEM 68.750000 1645014084.0792
MEM 68.750000 1645014084.1840
MEM 68.750000 1645014084.2842
MEM 68.750000 1645014084.3876
MEM 68.750000 1645014084.4894
MEM 68.753906 1645014084.5897
MEM 68.753906 1645014084.6907
MEM 68.753906 1645014084.7912
MEM 68.753906 1645014084.8964
MEM 68.753906 1645014084.9984
MEM 68.753906 1645014085.1004
MEM 68.753906 1645014085.2008
MEM 68.753906 1645014085.3035
MEM 68.753906 1645014085.4067
MEM 68.753906 1645014085.5088
MEM 68.757812 1645014085.6111
MEM 68.757812 1645014085.7156
MEM 68.757812 1645014085.8169
MEM 68.757812 1645014085.9211
MEM 68.757812 1645014086.0249
MEM 68.757812 1645014086.1287
MEM 68.757812 1645014086.2313
MEM 68.746094 1645014086.3344
MEM 68.746094 1645014086.4346
MEM 68.742188 1645014086.5396
MEM 68.761719 1645014086.6401
MEM 68.753906 1645014086.7407
MEM 68.750000 1645014086.8458
MEM 68.750000 1645014086.9475
MEM 68.750000 1645014087.0522
MEM 68.750000 1645014087.1546
MEM 68.746094 1645014087.2566
MEM 68.742188 1645014087.3608
MEM 68.746094 1645014087.4614
MEM 68.746094 1645014087.5618
MEM 68.761719 1645014087.6635
MEM 68.761719 1645014087.7672
MEM 68.761719 1645014087.8712
MEM 68.761719 1645014087.9750
MEM 68.761719 1645014088.0801
MEM 68.761719 1645014088.1803
MEM 68.761719 1645014088.2829
MEM 68.761719 1645014088.3876
MEM 68.761719 1645014088.4920
MEM 68.785156 1645014088.5960
MEM 68.785156 1645014088.7001
MEM 68.785156 1645014088.8039
MEM 68.785156 1645014088.9063
MEM 68.785156 1645014089.0080
MEM 68.785156 1645014089.1130
MEM 68.785156 1645014089.2184
MEM 68.785156 1645014089.3212
MEM 68.785156 1645014089.4262
MEM 68.785156 1645014089.5309
MEM 68.789062 1645014089.6328
MEM 68.789062 1645014089.7376
MEM 68.789062 1645014089.8415
MEM 68.789062 1645014089.9462
MEM 68.789062 1645014090.0501
MEM 68.789062 1645014090.1505
MEM 68.789062 1645014090.2511
MEM 68.789062 1645014090.3536
MEM 68.796875 1645014090.4552
MEM 68.800781 1645014090.5575
MEM 68.804688 1645014090.6616
MEM 68.804688 1645014090.7641
MEM 68.804688 1645014090.8654
MEM 68.804688 1645014090.9704
MEM 68.812500 1645014091.0766
MEM 68.812500 1645014091.1806
MEM 68.812500 1645014091.2817
MEM 68.812500 1645014091.3835
MEM 68.824219 1645014091.4877
MEM 68.824219 1645014091.5906
MEM 68.839844 1645014091.6953
MEM 68.839844 1645014091.7987
MEM 68.839844 1645014091.9028
MEM 68.839844 1645014092.0060
MEM 68.882812 1645014092.1091
MEM 68.882812 1645014092.2093
MEM 68.882812 1645014092.3113
MEM 68.882812 1645014092.4119
MEM 68.882812 1645014092.5123
MEM 68.882812 1645014092.6176
MEM 68.882812 1645014092.7201
MEM 68.882812 1645014092.8246
MEM 68.882812 1645014092.9269
MEM 68.882812 1645014093.0274
MEM 68.882812 1645014093.1277
MEM 68.882812 1645014093.2320
MEM 68.886719 1645014093.3326
MEM 68.886719 1645014093.4377
MEM 68.886719 1645014093.5419
MEM 68.890625 1645014093.6470
MEM 68.890625 1645014093.7521
MEM 68.890625 1645014093.8537
MEM 68.890625 1645014093.9587
MEM 68.890625 1645014094.0626
MEM 68.886719 1645014094.1658
MEM 68.886719 1645014094.2696
MEM 68.886719 1645014094.3734
MEM 68.898438 1645014094.4786
MEM 68.898438 1645014094.5816
MEM 68.914062 1645014094.6861
MEM 68.914062 1645014094.7909
MEM 68.914062 1645014094.8951
MEM 68.914062 1645014094.9979
MEM 68.914062 1645014095.1011
MEM 68.914062 1645014095.2014
MEM 68.914062 1645014095.3038
MEM 68.914062 1645014095.4085
MEM 68.914062 1645014095.5135
MEM 68.914062 1645014095.6183
MEM 68.917969 1645014095.7213
MEM 68.914062 1645014095.8241
MEM 68.914062 1645014095.9284
MEM 68.910156 1645014096.0310
MEM 68.910156 1645014096.1342
MEM 68.906250 1645014096.2391
MEM 68.898438 1645014096.3433
MEM 68.851562 1645014096.4480
MEM 68.839844 1645014096.5500
MEM 68.804688 1645014096.6510
MEM 68.734375 1645014096.7521
MEM 68.675781 1645014096.8525
MEM 68.656250 1645014096.9556
MEM 68.617188 1645014097.0568
MEM 68.617188 1645014097.1591
MEM 68.617188 1645014097.2618
MEM 68.617188 1645014097.3646
MEM 68.617188 1645014097.4650
MEM 68.617188 1645014097.5679
MEM 68.632812 1645014097.6722
MEM 68.632812 1645014097.7759
MEM 68.632812 1645014097.8774
MEM 68.632812 1645014097.9818
MEM 68.632812 1645014098.0852
MEM 68.632812 1645014098.1878
MEM 68.632812 1645014098.2902
MEM 68.636719 1645014098.3907
MEM 68.636719 1645014098.4952
MEM 68.636719 1645014098.5967
MEM 68.648438 1645014098.6972
MEM 68.648438 1645014098.8007
MEM 68.648438 1645014098.9034
MEM 68.648438 1645014099.0062
MEM 68.644531 1645014099.1070
MEM 68.644531 1645014099.2101
MEM 68.644531 1645014099.3109
MEM 68.644531 1645014099.4149
MEM 68.652344 1645014099.5178
MEM 68.652344 1645014099.6213
MEM 68.660156 1645014099.7270
MEM 68.660156 1645014099.8320
MEM 68.660156 1645014099.9362
MEM 68.660156 1645014100.0378
MEM 68.660156 1645014100.1400
MEM 68.660156 1645014100.2417
MEM 68.660156 1645014100.3464
MEM 68.660156 1645014100.4507
MEM 68.656250 1645014100.5517
MEM 68.671875 1645014100.6558
MEM 68.671875 1645014100.7601
MEM 68.671875 1645014100.8646
MEM 68.671875 1645014100.9698
MEM 68.679688 1645014101.0748
MEM 68.679688 1645014101.1765
MEM 68.679688 1645014101.2814
MEM 68.679688 1645014101.3849
MEM 68.683594 1645014101.4878
MEM 68.683594 1645014101.5900
MEM 68.695312 1645014101.6911
MEM 68.695312 1645014101.7927
MEM 68.695312 1645014101.8952
MEM 68.699219 1645014102.0005
MEM 68.753906 1645014102.1041
MEM 68.753906 1645014102.2076
MEM 68.753906 1645014102.3095
MEM 68.753906 1645014102.4119
MEM 68.757812 1645014102.5166
MEM 68.757812 1645014102.6213
MEM 68.773438 1645014102.7251
MEM 68.773438 1645014102.8267
MEM 68.773438 1645014102.9272
MEM 68.773438 1645014103.0316
MEM 68.773438 1645014103.1327
MEM 68.773438 1645014103.2378
MEM 68.777344 1645014103.3410
MEM 68.777344 1645014103.4413
MEM 68.777344 1645014103.5424
MEM 68.777344 1645014103.6432
MEM 68.785156 1645014103.7483
MEM 68.785156 1645014103.8499
MEM 68.785156 1645014103.9515
MEM 68.785156 1645014104.0562
MEM 68.785156 1645014104.1574
MEM 68.785156 1645014104.2597
MEM 68.785156 1645014104.3622
MEM 68.792969 1645014104.4636
MEM 68.792969 1645014104.5660
MEM 68.800781 1645014104.6691
MEM 68.800781 1645014104.7731
MEM 68.808594 1645014104.8769
MEM 68.808594 1645014104.9807
MEM 68.808594 1645014105.0843
MEM 68.808594 1645014105.1891
MEM 68.808594 1645014105.2930
MEM 68.808594 1645014105.3942
MEM 68.816406 1645014105.4984
MEM 68.816406 1645014105.6036
MEM 68.820312 1645014105.7069
MEM 68.820312 1645014105.8108
MEM 68.820312 1645014105.9112
MEM 68.820312 1645014106.0127
MEM 68.820312 1645014106.1166
MEM 68.820312 1645014106.2214
MEM 68.820312 1645014106.3245
MEM 68.820312 1645014106.4288
MEM 68.832031 1645014106.5336
MEM 68.832031 1645014106.6379
MEM 68.851562 1645014106.7423
MEM 68.851562 1645014106.8442
MEM 68.851562 1645014106.9459
MEM 68.851562 1645014107.0503
MEM 68.851562 1645014107.1517
MEM 68.851562 1645014107.2565
MEM 68.855469 1645014107.3615
MEM 68.855469 1645014107.4658
MEM 68.855469 1645014107.5677
MEM 68.859375 1645014107.6714
MEM 68.859375 1645014107.7741
MEM 68.859375 1645014107.8766
MEM 68.859375 1645014107.9780
MEM 68.859375 1645014108.0788
MEM 68.859375 1645014108.1837
MEM 68.859375 1645014108.2879
MEM 68.859375 1645014108.3919
MEM 68.859375 1645014108.4964
MEM 68.859375 1645014108.5995
MEM 68.875000 1645014108.7032
MEM 68.875000 1645014108.8046
MEM 68.875000 1645014108.9084
MEM 68.875000 1645014109.0131
MEM 68.875000 1645014109.1162
MEM 68.875000 1645014109.2206
MEM 68.875000 1645014109.3235
MEM 68.875000 1645014109.4282
MEM 68.882812 1645014109.5323
MEM 68.882812 1645014109.6370
MEM 68.882812 1645014109.7412
MEM 68.882812 1645014109.8464
MEM 68.882812 1645014109.9502
MEM 68.882812 1645014110.0543
MEM 68.882812 1645014110.1586
MEM 68.867188 1645014110.2865
MEM 68.859375 1645014110.3879
MEM 68.847656 1645014110.4903
MEM 68.835938 1645014110.5952
MEM 68.843750 1645014110.6998
MEM 68.843750 1645014110.8043
MEM 68.843750 1645014110.9081
MEM 68.843750 1645014111.0088
MEM 68.843750 1645014111.1091
MEM 68.843750 1645014111.2129
MEM 68.843750 1645014111.3143
MEM 68.843750 1645014111.4185
MEM 68.843750 1645014111.5214
MEM 68.843750 1645014111.6253
MEM 68.851562 1645014111.7293
MEM 68.851562 1645014111.8307
MEM 68.851562 1645014111.9342
MEM 68.851562 1645014112.0379
MEM 68.859375 1645014112.1410
MEM 68.859375 1645014112.2459
MEM 68.851562 1645014112.3478
MEM 68.851562 1645014112.4481
MEM 68.863281 1645014112.5496
MEM 68.863281 1645014112.6507
MEM 68.863281 1645014112.7538
MEM 68.863281 1645014112.8585
MEM 68.863281 1645014112.9595
MEM 68.863281 1645014113.0627
MEM 68.863281 1645014113.1669
MEM 68.863281 1645014113.2715
MEM 68.863281 1645014113.3766
MEM 68.863281 1645014113.4798
MEM 68.863281 1645014113.5817
MEM 68.863281 1645014113.6862
MEM 68.867188 1645014113.7879
MEM 68.867188 1645014113.8890
MEM 68.867188 1645014113.9892
MEM 68.867188 1645014114.0942
MEM 68.867188 1645014114.1983
